anime_id,name,genre,type,episodes,rating,members
9000,Toaru Hikuushi e no Tsuioku,"Adventure, Military, Romance",Movie,1,7.79,28857
10717,Towa no Quon 6: Towa no Quon,"Action, Super Power, Supernatural",Movie,1,7.79,18624
31580,Ajin,"Action, Horror, Mystery, Seinen, Supernatural",TV,13,7.78,160972
31483,"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page","Drama, Fantasy, Romance, Shoujo",OVA,1,7.77,20749
531,Bishoujo Senshi Sailor Moon R: The Movie,"Drama, Magic, Romance, Shoujo",Movie,1,7.78,33682
4596,Code Geass: Hangyaku no Lelouch Special Edition Black Rebellion,"Action, Mecha, Military, School, Super Power",OVA,1,7.78,23285
1015,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,Comedy,Special,1,7.78,51688
4725,Ga-Rei: Zero,"Action, Super Power, Supernatural, Thriller",TV,12,7.78,145102
6637,Higashi no Eden Movie II: Paradise Lost,"Action, Comedy, Drama, Mystery, Romance, Thriller",Movie,1,7.78,87062
255,Jungle wa Itsumo Hare nochi Guu Final,"Comedy, Slice of Life",OVA,7,7.78,7576
10790,Kore wa Zombie Desu ka? of the Dead,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",TV,10,7.78,180032
23385,Kyoukai no Kanata: Shinonome,"Fantasy, Slice of Life, Supernatural",Special,1,7.78,42344
1418,Lupin III: Episode 0 &quot;First Contact&quot;,"Action, Adventure, Comedy, Mystery, Shounen",Special,1,7.78,4499
14511,Minami-ke Tadaima,"Comedy, School, Slice of Life",TV,13,7.78,31394
10389,Momo e no Tegami,"Drama, Supernatural",Movie,1,7.78,30519
7592,Nurarihyon no Mago,"Action, Demons, Shounen, Supernatural",TV,24,7.78,122976
31289,One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Special,1,7.78,11922
32729,Orange,"Drama, Romance, School, Sci-Fi, Shoujo",TV,13,7.78,165358
2112,Over Drive,"Shounen, Sports",TV,26,7.78,28007
208,R.O.D OVA,"Action, Adventure, Historical, Magic, Mystery, Sci-Fi",OVA,3,7.78,41701
30296,Rakudai Kishi no Cavalry,"Action, Ecchi, Fantasy, Romance, School",TV,12,7.78,188685
1008,Ranma ½ Specials,"Comedy, Drama, Romance, Shounen",OVA,2,7.78,11084
65,Rozen Maiden: Träumend,"Action, Comedy, Drama, Magic, Seinen",TV,12,7.78,72645
2499,Slam Dunk: Hoero Basketman-damashii! Hanamichi to Rukawa no Atsuki Natsu,"Comedy, Drama, School, Shounen, Slice of Life, Sports",Movie,1,7.78,7856
3470,Special A,"Comedy, Romance, School, Shoujo",TV,24,7.78,173603
540,Tenchi Muyou! Ryououki 2nd Season,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",OVA,6,7.78,15837
26,Texhnolyze,"Action, Drama, Psychological, Sci-Fi",TV,22,7.78,95859
1293,Urusei Yatsura,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",TV,195,7.78,23020
856,Utawarerumono,"Action, Drama, Fantasy, Sci-Fi",TV,26,7.78,91034
9201,Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky,"Action, Comedy, Ecchi, Shounen, Sports",OVA,3,7.77,40176
2214,Black Jack 21,"Action, Drama",TV,17,7.77,6063
32108,Digimon Adventure tri. 2: Ketsui,"Action, Adventure, Comedy, Drama",Movie,1,7.77,30684
123,Fushigi Yuugi,"Adventure, Comedy, Drama, Fantasy, Historical, Magic, Martial Arts, Romance, Shoujo",TV,52,7.77,61622
488,Ichigo Mashimaro,"Comedy, Slice of Life",TV,12,7.77,46333
3603,JoJo no Kimyou na Bouken: Phantom Blood,"Action, Adventure, Horror, Shounen, Vampire",Movie,1,7.77,8534
32268,Koyomimonogatari,"Comedy, Mystery, Supernatural",ONA,12,7.77,45632
7270,Mobile Suit Gundam 00 Special Edition,"Action, Drama, Mecha, Military, Sci-Fi",OVA,3,7.77,7087
1376,Ojamajo Doremi Na-i-sho,"Comedy, Fantasy, Magic, Shoujo",OVA,13,7.77,3620
464,One Piece Movie 6: Omatsuri Danshaku to Himitsu no Shima,"Adventure, Comedy, Fantasy, Shounen",Movie,1,7.77,37792
9745,Sengoku Basara Movie: The Last Party,"Action, Historical, Martial Arts, Samurai, Super Power",Movie,1,7.77,18267
21843,Shingeki no Bahamut: Genesis,"Action, Adventure, Demons, Fantasy, Magic, Supernatural",TV,12,7.77,143701
539,Tenchi Muyou! Ryououki,"Action, Comedy, Sci-Fi, Shounen, Space",OVA,6,7.77,25902
14227,Tonari no Kaibutsu-kun,"Comedy, Romance, School, Shoujo, Slice of Life",TV,13,7.77,349836
11319,Zero no Tsukaima F,"Adventure, Ecchi, Fantasy, Magic, Romance",TV,12,7.77,174026
24151,Ao Haru Ride OVA,"Romance, School, Shoujo, Slice of Life",OVA,2,7.76,46864
997,Bishoujo Senshi Sailor Moon S: Kaguya Hime no Koibito,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Shoujo",Movie,1,7.76,29394
24913,Bokura wa Minna Kawaisou: Hajimete no,"Comedy, Romance, School, Slice of Life",Special,1,7.76,20622
31478,Bungou Stray Dogs,"Action, Comedy, Mystery, Seinen, Supernatural",TV,12,7.76,187805
28479,Detective Conan Movie 19: The Hellfire Sunflowers,"Action, Mystery, Police, Shounen",Movie,1,7.77,8600
2471,Doraemon (1979),"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",TV,1787,7.76,14233
240,Genshiken,"Comedy, Parody, Slice of Life",TV,12,7.76,104258
1301,Ginga Tetsudou 999 (Movie),"Adventure, Drama, Fantasy, Sci-Fi, Space",Movie,1,7.76,7237
18619,Girls und Panzer: Kore ga Hontou no Anzio-sen Desu!,"Military, School",OVA,1,7.76,16143
9065,Hakuouki Hekketsuroku,"Action, Drama, Historical, Josei, Samurai, Supernatural",TV,10,7.76,49771
5060,Hetalia Axis Powers,"Comedy, Historical, Parody",ONA,52,7.76,144898
3731,Itazura na Kiss,"Comedy, Romance, Shoujo",TV,25,7.76,136279
1412,Lupin III,"Action, Adventure, Comedy, Shounen",TV,23,7.76,34373
20785,Mahouka Koukou no Rettousei,"Magic, Romance, School, Sci-Fi, Supernatural",TV,26,7.76,285317
2985,Majin Tantei Nougami Neuro,"Comedy, Demons, Mystery, Shounen, Supernatural",TV,25,7.76,42730
1483,Master Keaton,"Adventure, Mystery",TV,24,7.76,9610
10161,No.6,"Action, Sci-Fi",TV,11,7.76,168017
462,One Piece Movie 4: Dead End no Bouken,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,1,7.76,39946
5507,Senjou no Valkyria,"Action, Military, Romance",TV,26,7.76,77591
6444,Tegamibachi,"Adventure, Fantasy, Shounen, Supernatural",TV,25,7.76,70987
10715,Towa no Quon 4: Guren no Shoushin,"Action, Super Power, Supernatural",Movie,1,7.76,18545
95,Turn A Gundam,"Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space",TV,50,7.76,20056
8247,Bleach Movie 4: Jigoku-hen,"Action, Comedy, Shounen, Super Power, Supernatural",Movie,1,7.75,94074
20031,D-Frag!,"Comedy, Game, School, Seinen",TV,12,7.75,154548
7471,Detective Conan Movie 09: Promo Special,"Adventure, Comedy, Mystery, Police, Shounen",Special,1,7.75,4172
986,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Special,1,7.75,46276
28669,Go! Princess Precure,"Action, Comedy, Fantasy, Magic, School, Shoujo, Slice of Life",TV,50,7.74,5098
2026,Hayate no Gotoku!,"Action, Comedy, Harem, Parody, Romance",TV,52,7.75,130085
450,InuYasha: Kagami no Naka no Mugenjo,"Adventure, Demons, Drama, Fantasy, Historical, Romance, Shounen, Supernatural",Movie,1,7.75,54854
32491,Kanojo to Kanojo no Neko: Everything Flows,"Psychological, Romance, Slice of Life",TV,4,7.75,38765
6624,Kara no Kyoukai Remix: Gate of Seventh Heaven,"Action, Mystery, Romance, Super Power, Thriller",Movie,1,7.75,24735
3466,Kino no Tabi: The Beautiful World - Tou no Kuni,"Adventure, Fantasy, Psychological",Special,1,7.75,19211
15439,"Kono Danshi, Ningyo Hiroimashita.","Fantasy, Shounen Ai",OVA,1,7.75,14775
19669,Kuroko no Basket: Baka ja Katenai no yo!,"Comedy, School, Shounen, Sports",OVA,1,7.75,26785
25015,Kyoukai no Kanata Movie: I&#039;ll Be Here - Kako-hen,"Action, Fantasy, Supernatural",Movie,1,7.75,42304
331,Mahoujin Guru Guru,"Adventure, Comedy, Fantasy, Magic, Shounen",TV,45,7.75,3725
33338,One Piece: Heart of Gold,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Special,1,7.75,17443
23777,Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa,"Action, Drama, Fantasy, Shounen, Super Power",Movie,1,7.75,26958
10278,The iDOLM@STER,"Comedy, Drama, Music",TV,25,7.75,81155
2557,Trapp Ikka Monogatari,"Drama, Historical, Music, Romance",TV,40,7.75,2839
1830,Utawarerumono Specials,"Action, Comedy, Drama, Fantasy",Special,6,7.75,11149
24405,World Trigger,"Action, School, Sci-Fi, Shounen, Supernatural",TV,73,7.75,106872
4416,Yuusha-Ou GaoGaiGar Final Grand Glorious Gathering,"Action, Mecha, Sci-Fi, Super Power",TV,12,7.75,1780
740,Bishoujo Senshi Sailor Moon R,"Demons, Magic, Romance, Shoujo",TV,43,7.74,73305
2213,Black Jack (TV),Drama,TV,61,7.74,15552
371,Cardcaptor Sakura Movie 1,"Comedy, Drama, Fantasy, Magic, Shoujo",Movie,1,7.74,56327
7303,Detective Conan: Black History,"Adventure, Comedy, Mystery, Police, Shounen",Special,1,7.74,3603
430,Fullmetal Alchemist: The Conqueror of Shamballa,"Comedy, Drama, Fantasy, Historical, Military, Shounen",Movie,1,7.74,186465
1813,Genshiken OVA,"Comedy, Parody, Slice of Life",OVA,3,7.74,35493
16528,Hal,"Romance, Sci-Fi, Shoujo",Movie,1,7.74,50812
9288,Heartcatch Precure! Movie: Hana no Miyako de Fashion Show... Desu ka!?,"Fantasy, Kids, Magic, Shoujo",Movie,1,7.74,3309
6372,Higashi no Eden Movie I: The King of Eden,"Comedy, Drama, Mystery, Romance, Slice of Life, Thriller",Movie,1,7.74,101734
17,Hungry Heart: Wild Striker,"Comedy, Shounen, Slice of Life, Sports",TV,52,7.74,13469
3931,Initial D Battle Stage 2,"Action, Cars, Drama, Seinen, Sports",OVA,1,7.74,11015
24439,Kekkai Sensen,"Action, Fantasy, Shounen, Super Power, Supernatural, Vampire",TV,12,7.74,220573
23441,Love Stage!! OVA,"Comedy, Romance, Shounen Ai",OVA,1,7.74,23631
1915,Mahou Shoujo Lyrical Nanoha StrikerS,"Action, Comedy, Drama, Magic, Super Power",TV,26,7.74,35442
323,Mousou Dairinin,"Drama, Mystery, Police, Psychological, Supernatural, Thriller",TV,13,7.74,137687
2313,Muumindani no Suisei,"Adventure, Comedy, Fantasy, Kids",Movie,1,7.74,4344
584,Noein: Mou Hitori no Kimi e,"Adventure, Drama, Sci-Fi, Slice of Life",TV,24,7.74,56244
24543,Persona 3 the Movie 3: Falling Down,"Action, Fantasy, Seinen, Supernatural",Movie,1,7.74,19928
6634,Sengoku Basara Two,"Action, Historical, Martial Arts, Samurai, Super Power",TV,12,7.74,42798
355,Shakugan no Shana,"Action, Drama, Fantasy, Romance, School, Supernatural",TV,24,7.74,297058
30549,Soukyuu no Fafner: Dead Aggressor - Exodus 2nd Season,"Action, Drama, Mecha, Military, Sci-Fi",TV,13,7.74,6787
1279,Taiyou no Ko Esteban,"Adventure, Historical, Sci-Fi",TV,39,7.74,5424
10033,Toriko,"Action, Adventure, Comedy, Fantasy, Shounen",TV,147,7.74,54790
11531,UN-GO: Inga-ron,"Mystery, Supernatural",Movie,1,7.74,23340
966,Crayon Shin-chan,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",TV,Unknown,7.73,26267
25341,Diamond no Ace OVA,"Comedy, School, Shounen, Sports",OVA,3,7.72,7376
10534,Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.73,1317
32979,Flip Flappers,"Comedy, Sci-Fi",TV,13,7.73,40945
132,GetBackers,"Action, Comedy, Drama, Mystery, Shounen, Super Power, Supernatural",TV,49,7.73,73536
14467,K,"Action, Super Power, Supernatural",TV,13,7.73,297051
8532,Katekyo Hitman Reborn! Special,"Comedy, Shounen",ONA,1,7.73,19991
1606,Kekkaishi,"Adventure, Comedy, Fantasy, Shounen",TV,52,7.73,61884
9136,Kuroshitsuji II Specials,"Comedy, Fantasy, Parody, Shounen, Supernatural",Special,6,7.73,60899
2227,Lady Lady!!,"Drama, Historical",TV,21,7.73,2681
7627,Mitsudomoe,"Comedy, School, Slice of Life",TV,13,7.73,56483
32485,Prison School OVA,"Comedy, Ecchi, Romance, School, Seinen",OVA,1,7.73,30887
6773,Shakugan no Shana III (Final),"Action, Drama, Fantasy, Romance, Supernatural",TV,24,7.73,133010
1650,Uchuu Senkan Yamato,"Action, Adventure, Drama, Military, Sci-Fi, Space",TV,26,7.73,10688
2558,Wakakusa Monogatari: Nan to Jo-sensei,"Drama, Historical, School, Slice of Life",TV,40,7.73,2577
1840,Zero no Tsukaima: Futatsuki no Kishi,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School",TV,12,7.73,235684
33513,Ansatsu Kyoushitsu: 365-nichi no Jikan,"Action, Comedy, School, Shounen",Movie,1,7.72,14896
2724,Daicon Opening Animations,"Action, Adventure, Mecha, Music, Sci-Fi",Special,2,7.72,7174
905,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,7.72,56994
32915,Durarara!!x2 Ketsu: Dufufufu!!,"Action, Mystery, Supernatural",Special,1,7.72,13126
1395,Future GPX Cyber Formula Sin,"Drama, Sci-Fi, Shounen, Sports",OVA,5,7.72,1070
10471,Ie Naki Ko Remi Specials,"Adventure, Drama",Special,3,7.72,781
5231,Inazuma Eleven,"Shounen, Sports, Super Power",TV,127,7.72,42677
5204,Kara no Kyoukai 6: Boukyaku Rokuon,"Action, Magic, Mystery, Romance, Supernatural, Thriller",Movie,1,7.72,93803
12487,Kyoukaisenjou no Horizon II,"Action, Fantasy, Sci-Fi",TV,13,7.72,46781
324,Mobile Police Patlabor: On Television,"Comedy, Mecha, Police, Sci-Fi",TV,47,7.72,16130
709,Mujin Wakusei Survive,"Action, Adventure, Fantasy, Sci-Fi, Slice of Life",TV,52,7.72,11684
21755,New Prince of Tennis OVA vs. Genius10,"Action, Comedy, Shounen, Sports",OVA,10,7.72,6238
32668,Noblesse: Awakening,"Action, School, Supernatural, Vampire",ONA,1,7.72,28864
1034,Ouritsu Uchuugun: Honneamise no Tsubasa,"Action, Drama, Military, Sci-Fi, Space",Movie,1,7.72,18469
33157,Tanaka-kun wa Itsumo Kedaruge Specials,"Comedy, School, Slice of Life",Special,Unknown,7.72,5400
23701,Toradora! OVA,"Comedy, Romance, School, Slice of Life",OVA,1,7.72,25154
10716,Towa no Quon 5: Souzetsu no Raifuku,"Action, Super Power, Supernatural",Movie,1,7.72,18060
1924,Urusei Yatsura Movie 5: Final,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",Movie,1,7.72,2783
33350,Zhen Hun Jie,"Action, Supernatural",ONA,24,7.72,2480
3090,Aa! Megami-sama!: Tatakau Tsubasa,"Comedy, Magic, Romance, Seinen, Supernatural",Special,2,7.71,18465
7647,Arakawa Under the Bridge,"Comedy, Romance, Seinen",TV,13,7.71,162622
530,Bishoujo Senshi Sailor Moon,"Demons, Magic, Romance, Shoujo",TV,46,7.71,146521
3785,Evangelion: 3.0 You Can (Not) Redo,"Action, Mecha, Sci-Fi",Movie,1,7.71,135318
7902,Fullmetal Alchemist: Brotherhood - 4-Koma Theater,"Comedy, Fantasy, Military, Parody",Special,16,7.71,31262
1281,Gakkou no Kaidan,"Horror, Mystery, Supernatural",TV,19,7.71,42033
24765,Gakkougurashi!,"Horror, Mystery, Psychological, School, Slice of Life",TV,12,7.71,140094
129,Gensoumaden Saiyuuki,"Adventure, Comedy, Drama, Shounen, Supernatural",TV,50,7.71,31179
7661,Giant Killing,"Drama, Seinen, Sports",TV,26,7.71,36947
31997,Hetalia: The World Twinkle Extra Disc,"Comedy, Historical, Parody",OVA,1,7.71,2152
24703,High School DxD BorN,"Action, Comedy, Demons, Ecchi, Harem, Romance, School",TV,12,7.71,192171
10999,Inazuma Eleven Go: Kyuukyoku no Kizuna Gryphon,"Sci-Fi, Shounen, Sports",Movie,1,7.71,4535
6116,Mainichi Kaasan,"Comedy, Slice of Life",TV,142,7.71,1707
16762,Mirai Nikki Redial,"Action, Psychological, Shounen, Supernatural",OVA,1,7.71,135604
18849,Natsume Yuujinchou: Nyanko-sensei to Hajimete no Otsukai,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",Special,1,7.71,14703
10500,Ojiisan no Lamp,"Drama, Historical",Movie,1,7.71,11745
14123,Pokemon Black and White 2: Introduction Movie,"Action, Fantasy, Kids",ONA,1,7.71,8554
10573,Prince of Tennis: Another Story II - Ano Toki no Bokura,"Shounen, Sports",OVA,4,7.71,6005
8675,Seitokai Yakuindomo,"Comedy, School, Shounen, Slice of Life",TV,13,7.71,217617
1557,Shounen Onmyouji,"Action, Demons, Fantasy, Historical, Magic, Shoujo, Supernatural",TV,26,7.71,33321
14289,Sukitte Ii na yo.,"Romance, School, Shoujo",TV,13,7.71,233410
11743,Toaru Majutsu no Index: Endymion no Kiseki,"Action, Magic, Sci-Fi, Super Power",Movie,1,7.71,54873
30458,Tokyo Ghoul: &quot;Jack&quot;,"Action, Drama, Horror, School, Seinen, Supernatural",OVA,1,7.71,70635
29854,Ushio to Tora (TV),"Action, Adventure, Comedy, Demons, Shounen, Supernatural",TV,26,7.71,90931
11433,Ano Natsu de Matteru,"Comedy, Drama, Romance, Sci-Fi, Slice of Life",TV,12,7.7,169718
31821,Arslan Senki (TV): Fuujin Ranbu,"Action, Adventure, Drama, Fantasy, Historical, Shounen, Supernatural",TV,8,7.7,53577
14967,Boku wa Tomodachi ga Sukunai Next,"Comedy, Harem, Romance, School, Seinen, Slice of Life",TV,12,7.7,214319
12049,Fairy Tail Movie 1: Houou no Miko,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1,7.7,77560
6152,Final Fantasy VII: Advent Children - Venice Film Festival Footage,"Action, Drama, Fantasy, Sci-Fi",Movie,1,7.7,6498
1393,Future GPX Cyber Formula Zero,"Drama, Sci-Fi, Shounen, Sports",OVA,8,7.7,1113
19191,Ghost in the Shell: Arise - Border:2 Ghost Whispers,"Mecha, Police, Psychological, Sci-Fi",Movie,1,7.7,24880
11617,High School DxD,"Comedy, Demons, Ecchi, Harem, Romance, School",TV,12,7.7,398660
10935,Hourou Musuko Specials,"Drama, School",Special,2,7.7,4714
914,Ike! Ina-chuu Takkyuubu,"Comedy, Ecchi, School, Sports",TV,26,7.7,7988
24781,Imawa no Kuni no Alice (OVA),"Action, Psychological, Shounen, Supernatural, Thriller",OVA,3,7.7,18351
21327,Isshuukan Friends.,"Comedy, School, Shounen, Slice of Life",TV,12,7.7,139601
10568,Kamisama no Memochou,Mystery,TV,12,7.7,130502
1087,Kimagure Orange☆Road,"Comedy, Drama, Romance, School, Shounen, Slice of Life, Super Power",TV,48,7.7,16012
33605,Ling Qi,"Action, Comedy, Magic, Supernatural",ONA,20,7.69,2673
15051,Love Live! School Idol Project,"Music, School, Slice of Life",TV,13,7.7,155281
11933,Oda Nobuna no Yabou,"Comedy, Historical, Romance",TV,12,7.7,133216
23301,Pokemon XY: Mega Evolution,"Action, Adventure, Comedy, Fantasy, Kids",Special,4,7.7,10227
5493,Ranma ½: Akumu! Shunmin Kou,"Action, Comedy, Martial Arts, Shounen, Supernatural",OVA,1,7.7,7064
23775,Shingeki no Kyojin Movie 1: Guren no Yumiya,"Action, Drama, Fantasy, Shounen, Super Power",Movie,1,7.7,31990
9751,Strike Witches Movie,"Action, Ecchi, Magic, Military, Sci-Fi",Movie,1,7.7,23856
969,Tsubasa Chronicle 2nd Season,"Action, Adventure, Drama, Fantasy, Mystery, Romance, Shounen, Supernatural",TV,26,7.7,79166
32681,Uchuu Patrol Luluco,"Action, Adventure, Comedy, Space",TV,13,7.7,50236
2202,Waga Seishun no Arcadia,"Action, Adventure, Drama, Sci-Fi, Space",Movie,1,7.7,4415
7762,"Yondemasu yo, Azazel-san.","Comedy, Demons, Supernatural",OVA,4,7.7,18400
10495,Yuru Yuri,"Comedy, School, Shoujo Ai, Slice of Life",TV,12,7.7,148140
880,Aa! Megami-sama!: Sorezore no Tsubasa,"Comedy, Magic, Romance, Seinen, Supernatural",TV,22,7.69,42026
15061,Aikatsu!,"Music, School, Shoujo, Slice of Life",TV,178,7.69,16990
857,Air Gear,"Action, Comedy, Ecchi, Shounen, Sports",TV,25,7.69,194611
110,Chuuka Ichiban!,"Action, Comedy, Drama, Shounen",TV,52,7.69,8586
23251,Gugure! Kokkuri-san,"Comedy, Shounen, Supernatural",TV,12,7.69,87824
587,Hanbun no Tsuki ga Noboru Sora,"Comedy, Drama, Romance",TV,6,7.69,65125
12725,Initial D: Project D to the Next Stage - Project D e Mukete,"Action, Cars, Drama, Seinen, Sports",Special,1,7.69,3150
11013,Inu x Boku SS,"Comedy, Romance, Shounen, Supernatural",TV,12,7.69,216204
452,InuYasha: Toki wo Koeru Omoi,"Adventure, Comedy, Demons, Drama, Fantasy, Historical, Romance, Shounen, Super Power",Movie,1,7.69,51354
1579,Kiniro no Corda: Primo Passo,"Comedy, Drama, Harem, Magic, Music, Romance, School, Shoujo",TV,25,7.69,63134
32869,Kuroko no Basket Movie 1: Winter Cup Soushuuhen - Kage to Hikari,"School, Shounen, Sports",Movie,1,7.69,7573
6793,Kuroshitsuji Special,"Comedy, Demons, Parody",Special,1,7.69,53706
6172,Layton Kyouju to Eien no Utahime,Mystery,Movie,1,7.69,12867
21105,Love Stage!!,"Comedy, Romance, Shounen Ai",TV,10,7.69,83397
194,Macross Zero,"Adventure, Mecha, Military, Sci-Fi, Shounen",OVA,5,7.69,23568
3001,Moyashimon,"Comedy, School, Supernatural",TV,11,7.69,44465
8190,Nodame Cantabile OVA 2,"Comedy, Josei, Romance",OVA,1,7.69,17226
23277,Saenai Heroine no Sodatekata,"Comedy, Ecchi, Harem, Romance, School",TV,12,7.69,155795
2498,Slam Dunk: Shouhoku Saidai no Kiki! Moero Sakuragi Hanamichi,"Comedy, Drama, School, Shounen, Slice of Life, Sports",Movie,1,7.69,7834
25729,Tamayura: Sotsugyou Shashin Part 1 - Kizashi,"Comedy, Drama, Slice of Life",Movie,1,7.69,4467
4654,Toaru Majutsu no Index,"Action, Magic, Sci-Fi, Super Power",TV,24,7.69,313114
18139,Tonari no Seki-kun,"Comedy, School, Seinen",TV,21,7.69,82568
16005,Zettai Karen Children: The Unlimited - Hyoubu Kyousuke,"Shounen, Supernatural",TV,12,7.69,61919
32015,Ajin OVA,"Action, Horror, Mystery, Seinen, Supernatural",OVA,3,7.68,15613
22147,Amagi Brilliant Park,"Comedy, Magic",TV,13,7.68,217003
1946,Ashita no Nadja,"Adventure, Drama, Historical, Romance, Shoujo",TV,50,7.68,13742
67,Basilisk: Kouga Ninpou Chou,"Action, Adventure, Fantasy, Historical, Romance, Samurai, Supernatural",TV,24,7.68,98144
32365,Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi,"Action, Comedy, Martial Arts, Shounen, Super Power",Special,1,7.68,16868
